bn_words_of_interest,frequency_count
হুমায়দ্‌,1
"হয়েছে।
বর্ণনাকারী",1
"শাওয়াল,",1
"বেলায়,",1
"যায়।
সুলাইমান",1
দরজায়-,1
(দুনিয়াবী,1
ছত্রছায়ায়,1
(জুরায়জকে),1
প্রয়োজনমুক্ত,1
ইবায়দ,1
‘আয়িশা‌,1
ছাপিয়ে,1
দয়াবান),1
"হয়েছেন।
(ই.",1
হানাফিয়্যাহ,1
‘ঘি’য়ে,1
বিনিময়ে?,1
আক্‌ওয়া’),1
মাদায়েন,1
"তত্ত্ববধায়ক।
আর",1
বিষয়বস্তুর,1
বাবা-মায়েরও,1
জি‘রানায়,1
নাজায়িয।,1
কমবয়সী,1
আশংকায়”।,1
রেওয়াত,1
সম্প্রদায়”-,1
বর্ণিতঃ‘উওয়াইমির,1
জানিয়েই,1
উভয়টাকে,1
পড়ায়),1
খাওয়াবার,1
"মিলায়।
‘আলী",1
"তাফীল।
‘আয়িশা",1
জানিয়েছি।,1
ব্যায়ভার,1
বস্‌রায়,1
ফিহআয়াত,1
ওয়াকা-সুফ্ইয়ান,1
সা’দায়কা!,1
ঈয়্যা-হু,1
(উমাইয়্যাহ্‌,1
লালায়িত।,1
কারুকার্যময়।,1
ওয়াস্ওয়াসা,1
আতিথেয়তার,1
গায়েবের,1
নয়দিন।,1
‘আজ্ওয়া’,1
"হাইয়ান,",1
পেয়েছি।’এখনো,1
বয়ঃপ্রাপ্তির,1
সুখয়া,1
"হয়।
মাদকদ্রব্য",1
নিয়ন্ত্রণকারী।,1
দৃঢ়প্রত্যয়,1
করুণাময়);,1
শায়ত্বনগুলো,1
তলোয়ারদের,1
সময়‘উসমান,1
পরিচয়ে।’’,1
[‘উরওয়াহ্,1
"হিদায়াত”।
আর",1
বর্ণিতঃওয়ারকার,1
লাগিয়েছেন।[৬৭৭৬;,1
গিয়েছিলো।,1
বললেনঃবয়োজ্যেষ্ঠকে,1
ওয়াদায়,1
খতায়ী,1
হুযায়র!,1
(বায়তুল্লাহ-এর),1
উভয়কেই।,1
ন্যায়।[মুসলিম,1
(নাখ্‌’য়ী),1
তালবীয়া,1
কুতায়বার,1
উপযোগী-দুনিয়ায়,1
"শিখিয়েছে,",1
"কমিয়েছে।
সা‘ঈদ",1
নালাদ্বয়,1
ওয়াকী’),1
মক্কাহয়,1
(শরী’য়তের,1
চেয়ে)।এখনো,1
ধোয়নি।,1
বালুময়,1
"দায়িত্বে,",1
ফাতাওয়ার,1
জাহেলিয়্যাতের,1
বানায়।,1
কয়েকভাবে,1
ঠিকানায়,1
শায়িতাবস্থায়,1
মুসাইয়্যাব!,1
‘মারিয়াহ্’,1
হয়নি?”,1
(লাউয়ের,1
সাও্ওয়ারাহূ,1
"وَالْوَصِيلَةُওয়াসীলাহ্,",1
"বানিয়েছিলেন,",1
দিয়েও”,1
শব্দদ্বয়ও,1
নিয়ামতসমূহ,1
ছয়শ’টি,1
সুওয়াইদ-এর,1
ন্যায়সঙ্গত’-,1
বায়তুল্লাহ্‌রও,1
হুরায়রা্(রাঃ)-এর,1
"সত্যপরায়ণ,",1
দিয়েছিস।,1
দিয়েছে)।,1
কুরায়ব-এর)।এখনো,1
আ-ওয়া-না,1
উমাইয়্যাহ্‌-এর,1
ওয়ালী।,1
কাটিয়ে),1
"হয়েছে।
অথচ",1
স্মরণীয়,1
আল-খায়ল,1
তামায়,1
(মেয়াদে),1
"শুনেছেন?
‘উরওয়াহ্",1
সাইয়্যাদ–এর,1
আ্উয়াল,1
প্রায়’।,1
ফিদইয়ার,1
দয়াশীল”,1
দায়িত্ববান।এখনো,1
(উদয়ের,1
ধরায়,1
"পায়।
সা’দ",1
(সুফ্‌ইয়ান),1
(আদায়কারীরূপে),1
(পালিয়ে),1
ইয়াতীম।,1
আল্‌-লায়স,1
নামিরায়,1
(হুমায়দ),1
খুরায়য-এর),1
মু’আবিয়্যাহ,1
ওয়ান্‌-নাজ্‌ম,1
(সিরিয়িা),1
নির্লজ্জতায়,1
মহাদুশ্চিন্তায়,1
(দেয়ার,1
যাওকয়ানী,1
"জ্বালিয়েছিল,",1
দিয়েছে”।,1
হিদায়াতপ্রাপ্তদের,1
"দেন।
লায়স",1
চর্মরোগওয়ালা,1
যায়দকেই,1
জারা‘আয়,1
মুআ’য়তের,1
করিয়েছি।এখনো,1
হাদিয়্যার,1
সা’য়িদা।এখনো,1
প্রক্রিয়ায়,1
আয়াতগুলি,1
ইয়াফূর,1
দুওয়ালী,1
(খাটিয়ায়),1
ওয়ালাদ।,1
আত্মনিয়োগ,1
‘অস্থায়ী,1
নিয়েছ;,1
"হুলওয়ানী,",1
হয়েছ?এখনো,1
একতৃতীয়াংশ,1
"দিয়েছিলেন।
(ই.ফা.",1
কুরায়বা,1
লায়ল”,1
"খেয়েছিলেন,",1
"সময়ের,
যেদিন",1
"(সেপটিসেমিয়া),",1
(দা’ওয়াতে),1
পেশাব-পায়খানার,1
সম্প্রাদায়ের,1
রিকা’য়,1
কুসায়ত্ব),1
রুফা’য়,1
মোকাবিলায়,1
ছায়ায়),1
"হয়েছে।
(৪)",1
হয়না”-,1
"হওয়া),",1
ফাতাওয়াই,1
জানোয়ারের),1
কর্মনিয়ন্ত্রক,1
শুরায়হ্!,1
ইয়াসারকে),1
জয়নব!,1
"তুলনীয়,",1
বায়তদের),1
নি‘য়ামাত),1
বয়সেও?,1
"প্রিয়,",1
মেসওয়াক,1
[‘আয়িশাহহ,1
যুবায়রের),1
“ওয়াবি,1
ক্বায়িফ।,1
কুআয়কিআন,1
দায়েরকারী,1
ঘোড়-সওয়ারদেরকে,1
“ওয়াত্‌তীনি,1
ছায়াটি,1
মহিয়ান)।,1
সারীয়্যা,1
তাওয়াক্কালতু,1
মহামহীয়ান,1
দায়িত্বপ্রাপ্ত।,1
(শু’আয়ব,1
ফায়সালায়,1
আনা-আও্ওয়ালুল,1
"নয়।
রাবী",1
বিস্ময়কর।,1
নিয়েছো?,1
‘আয়েশাহ,1
লাগিয়েছিলেন?,1
বিয়ে-শাদী,1
যুব্‌য়্যান,1
(‘আইয়্যাশ),1
"হয়েছে।
‘উক্বাহ্",1
‘সানিয়া’,1
নিয়েছে।(আধুনিক,1
(অর্থাৎ-কুরায়শ),1
গিয়েছিলাম?’,1
বর্ণনাকারীত্রয়),1
হয়েছিলেন),1
হাইয়ুল্লাযী,1
রুওয়াসী,1
ইয়াযানী),1
হিম্‌ইয়ারী,1
রাবিয়াহ্কে,1
"ধোঁয়া,",1
হয়েছি।”,1
করায়।[মুসলিম,1
তলায়ই,1
উভয়ই),1
জন্তু-জানোয়ারকে,1
"ঃ
দয়াময়",1
হুরায়রাহ্......,1
মোকাবেলায়,1
নবুয়্যতের,1
ন্যায়-বিচার,1
ফোঁপায়,1
ক্বিয়ামকারীদেরকে,1
সায়েম,1
কাটিয়েছি।মনে,1
শয়ত্বান,1
ওয়ারহমাতুল্লাহ্‌”।,1
জাহিলিইয়্যাহ,1
সুবায়হ্,1
ইয়াহ্‌ইয়াকে,1
সাহবা-য়,1
(ইয়ারহামুকাল্লাহ্‌,1
"করতেন।
‘আয়িশা",1
নিয়ামতপ্রাপ্ত,1
গিয়েছ।,1
"খাও।
সুফইয়ান",1
নিয়েছিলেন।(আধুনিক,1
(বিষয়াদি),1
বেদনাদায়ক।,1
(আততায়ীর,1
সময়;,1
হুরায়রা(রাঃ),1
নিয়মেরই,1
জন্ত-জানোয়ার,1
ওয়াসাল্লাম।,1
ইয়াজুজ-মাজুজ,1
ছন্দোময়,1
"যাকারিইয়্যা,",1
"لله
“যাবতীয়",1
দেয়!,1
অগ্রনায়ক।,1
নিশ্চয়য়ই,1
উহায়বের,1
করায়ে,1
"আছে।
আয়াতটির",1
হুযায়ম,1
‘উলাইয়্যি,1
মেয়েকে?,1
পায়গাম),1
গিয়েছিলন।,1
খুওয়ায়লিদের,1
"না।
আসওয়াদ",1
সায়ফ-এর,1
সিরিয়াও,1
"করতাম।
সুফইয়ানের",1
‘আরীহায়’,1
"রৌপ্যের।
ইয়াহ্‌ইয়া",1
বিজয়?”,1
চাওয়া।এখনো,1
(ইয়াওমুন্নাহারের,1
বানিয়েছে।,1
নু’য়ীদুকুম,1
যাওয়ায়),1
অর্থানুযায়ী।,1
দায়-দায়িত্বের,1
ফরিয়াদকে,1
নিয়েছেন;,1
বিষয়টিও,1
হানাফিয়ার,1
ওয়াহয়ব,1
কাটিয়েছে।’এখনো,1
বানোয়াট।,1
(হায়সের),1
তাক্‌ওয়া-হা,1
জানোয়ার।,1
রয়েছে”-(আযহাবঃ,1
সুফ্‌ফায়,1
পাঠিয়েছিলে?,1
লেহইয়ান,1
বর্ণিতঃ‘উকায়লের,1
কাঁচা-পাকায়,1
ওয়ালাকুমুল,1
আওয়াবীন’,1
"হুনায়ন,",1
"আসলেন।
হুমায়দ",1
সুলায়ম।,1
হয়।[২৯](,1
"আঁচড়িয়ে,",1
হুমায়দের,1
"‘উয়াইনাহ্,",1
গোশতওয়ালা,1
"পিঁয়াজ,",1
কর্ণদ্বয়,1
‘ওয়াআলাইকা’।,1
আব্‌ওয়া-বা,1
"ওয়া‘দা,",1
কাঁটাওয়ালা),1
(ওয়া‘দা),1
নিদ্রায়ও,1
দুনিয়াতেও,1
আয়ুব,1
ফায়দাহ্।,1
যুবা‘য়ী,1
চুঁড়ায়,1
লিয়ানকারী,1
"করবে।
সুফ্‌ইয়ান",1
(আমলের)ন্যায়,1
"হয়েছে;
(৫)",1
দিয়েছিল”।,1
কল্যাণময়।এখনো,1
খুইয়ে,1
(লোকালয়ে),1
চাঁদোয়ার,1
বিভীষিকাময়,1
সুবায়‘আ,1
"করবে।
‘উরওয়াহ্",1
বর্ণিতঃএকসময়ে,1
"উভয়ে,",1
‘সাফা-মারওয়াহ্‌,1
জায়েযও,1
ধারাবাহিকতায়,1
জানায়িয-,1
এক-তৃতীয়াংশও,1
মাহ্‌ইয়া-ইয়া,1
দু’ইয়ামানী,1
বর্ণনায়],1
বুড়িয়ে,1
ফিদ্‌য়া,1
‘ওয়াআলাইকুম’।,1
বায়তুল-মিদ্‌রাস,1
‘ক্বিওয়াম’,1
“বুহাইরায়ে,1
বর্ণিতঃ‘উক্বায়ল,1
ইস্তঞ্জায়,1
সেময়,1
ওয়ারিসকে,1
সাও্ওয়াদ,1
ভয়কারী,1
কিবলায়,1
"হওয়া।
(রাবী)",1
"যায়্দ,",1
সমবয়সীর,1
হুরায়শ,1
ক্বিবলায়,1
বয়সীকে,1
ওয়ারিছের,1
শুনিয়েছি।,1
ওয়াজ’আল,1
নাড়িয়েছেন,1
ওয়াসিইয়্যাত,1
প্রকাশ্য-গোপনীয়,1
আকওয়ার,1
নিয়োজিত।,1
দু'আয়,1
যাবানিয়াতুন।এখনো,1
ওয়া’দাভঙ্গকারী।,1
ইয়াসির),1
কয়েকগুণ,1
মুন্‌য়াহ্‌,1
জুওয়াসা,1
সূত্রদ্বয়ের,1
শানূয়াহ্‌,1
মিস্ওয়ার,1
জুহায়নাহ্‌,1
ওয়াসাল্লাম)),1
লুকিয়েছিল।,1
সময়টাই,1
ওয়াহীরূপে,1
করেছেন’–ক্বিয়ামাতের,1
অবস্থায়।(আধুনিক,1
অসুস্থতায়,1
(তোশাখানায়),1
রয়েছেতা,1
"নয়।)
আর",1
ওয়াকী‘-এর,1
"হয়েছে্,",1
করল-ইয়া,1
"যায়।
ইমাম",1
খোসায়।,1
ন্যায়],1
হয়েছে”-(সূরাহ,1
"হয়
অথচ",1
হুনায়ফের,1
যরায়-এর,1
ওয়ালিমা।,1
নিয়োগপত্র,1
সুফ্য়ানের,1
বাগধারায়,1
দেয়াতে।,1
ইফ্‌রীয়াতুন,1
খাওয়াব।,1
ইয়ামূতু,1
ছোবড়ায়,1
হুরাইয়রা,1
অনাত্মীয়,1
"অবক্ষয়,",1
ময়লাস্তুপে,1
এখ্‌তিয়ার,1
'ইয়ামামা',1
খাওয়া-দাওয়ার,1
বয়ান,1
"ইব্‌নুল-আও্‌ওয়াম,",1
দ্বিতীয়টার,1
ওয়ায্‌যুহা,1
ইচ্ছেয়,1
আক্‌ওয়া‘।,1
রয়েছে’।,1
(লজ্জায়),1
ইয়ামামাহ্‌র,1
"খুলিনি।
‘আয়িশা",1
বয়ঃকনিষ্ঠ।,1
বেলায়)।,1
………‘আয়িশা,1
হয়েছি।।,1
জিয্‌য়ার,1
ছয়।,1
ওয়ালিমাহ।,1
শিঙয়ের,1
দয়ার্দ্রতার,1
আদায়),1
পায়নি।এখনো,1
ঊকিয়া,1
টিলায়।,1
(মারইয়ামের),1
কুস্তুনতিনিয়া,1
ঘটিয়েছেন।,1
নাসায়ীতে,1
সাওয়ার।,1
ওয়াক্কাস-কে,1
(কিয়াম),1
দীনিয়াল্লিযী,1
(প্রায়ই),1
"পর্যন্ত।
‘আয়িশা",1
সম্প্রদায়কেও।”[৭৯],1
উমাইয়াহ।এখনো,1
ওয়াসীলায়ই,1
বইয়ের,1
বর্ণনাকারীদ্বয়ের,1
বলেছেন-কুরায়ব,1
ভালবাসায়),1
‘আ-ফিয়াতিকা,1
(পাওয়া),1
‘ইয়াওমূল,1
বর্ণিতঃমু'আবিয়াহ্,1
