bn_words_of_interest,frequency_count
বাস্তাবায়ন,1
"মারয়াম-এর,",1
কাদীর]আয়েশা,1
যাকারিয়ার[1],1
ভয়াবহ।[1],1
"সন্ধ্যায়,",1
ছলনাময়ী,1
দিয়েছি।[1][1],1
হাতিয়ার;,1
প্রয়োজনেরও,1
পায়রা,1
ঝঞ্ঝা-বায়ুর,1
সম্প্রদায়ের[1],1
"খাওয়াবে,",1
জন্ম-নিয়ন্ত্রণের,1
"নিয়েছো,",1
‘ইয়াহূদীদের,1
ময়দার,1
"পরাজয়ে,",1
পরিয়েছেন,1
ওয়াকফের,1
বিনয়াবনত।,1
প্রার্থনায়),1
"যয়তূন,",1
ইয়াহ্ইয়া’র,1
ইয়ামানী,1
(আলোয়),1
চিরস্থায়ী।[2],1
নয়[1],1
"সম্পর্কীয়,",1
বকেয়া,1
বানিয়েছেন।’’,1
যাওয়ারও,1
"হয়েছে,)",1
অন্যায়-অত্যাচারের,1
শুনিয়েও,1
পায়?[2],1
হিদায়াত-বিমুখ,1
বিলিকায়িকা,1
"উবায়েদ,",1
(স্তম্ভ-ওয়ালা),1
আশ্রয়স্থল।’,1
বংশীয়গণকে,1
দরিয়াও,1
বিজয়-ডঙ্কা,1
"হয়েছে,তারা",1
"প্রত্যাশায়,",1
‘ন্যায়,1
পয়গামগুলো,1
(শুকরিয়া,1
কাদাময়,1
চেঁচিয়ে,1
উপায়-উপকরণাদির,1
সঙ্গীদ্বয়ের,1
হওয়া।’’,1
অসহায়;,1
আওলিয়াদের,1
رَاجِعُوْنَ-দ্বিতীয়,1
দয়া।’[2][1],1
"‘হুযায়েল’-এর,",1
জায়েয।[6],1
আইয়ুবকে!,1
"ঘটিয়েছিলে,",1
নিয়েছিলে।,1
গুপ্তবিষয়,1
পদদৃঢ়তায়,1
বাস্তবায়িত।,1
"করিয়েছি,",1
(সময়),1
"উযায়র,",1
পায়খানাদ্বারে,1
দাওয়াতকেও,1
হয়েছিল[5],1
(আয্যায়ীফাহ,1
নিয়েছিলাম?,1
(বাড়িয়ে),1
যাওয়াকালে,1
দিয়াশলাই-এ,1
গিয়েছিলেন),1
"বরকতময়,[4]",1
বরকতময়)।’,1
নাসায়ীর,1
"শরীয়তসমূহ,",1
হিদায়াতপ্রাপ্ত।তাফসীরে,1
চেয়েছি;,1
"নিয়ত,",1
হয়েছে);,1
"শ্বেতকায়,",1
হয়ে।(১),1
বাস্তবায়নের,1
"হয়ে),",1
কুয়ো,1
লুক্কায়িত।[2],1
উমাইয়াহ,1
রাওয়াহা,1
নাসীয়াহ’।,1
উৎফুল্লতায়,1
বাগিচায়,1
স্পৃহায়,1
‘স্বেচ্ছায়,1
(কর্মবিধায়ক)রূপে।-তাফসীরে,1
সাধনায়,1
জন্মায়।,1
পাঠিয়েছেন?’[1][1],1
রয়েছেন।-তাফসীরে,1
বেড়ায়;(১),1
সবরাষ্ট্রীয়,1
নিয়ামত-দাতাকেও।,1
দয়া-দাক্ষিণ্যের,1
লাবণ্যময়।,1
হারিয়েছ?’-তাফসীরে,1
নয়।(1),1
দেয়?’,1
পূর্বযুগীয়,1
"মাওয়াকীত,",1
দুনায়ায়,1
(বিষয়টি),1
শ্রবণেন্দ্রীয়ে,1
বানিয়েছি?,1
কয়েকটা,1
আয়াত)কোন,1
"যথাসময়ে,",1
পাঠিয়েছিল।[2],1
নয়’!,1
হিদায়াত;,1
হাবিয়া।,1
আলয়ে,1
হারিয়েছিলে,1
"ওয়াকিআহ,",1
রাজ্য-ব্যবস্থায়,1
বিস্ময়কর[1],1
গরীয়সী,1
অন্যায়ের’।,1
"নযর-নিয়ায,",1
প্রিয়বস্তু,1
(ওয়ালী),1
ক্বিয়ামার,1
অন্তর্জ্বালায়,1
উলূহিয়্যাতই,1
হাকিয়ে,1
"কল্যাণময়,",1
তৃতীয়বারও,1
"ক্বা-য়িমাহ,",1
যায়দের,1
হয়েছে[4],1
"ভয়াবহ,",1
"বর্ষায়,",1
আদায়কারীরা,1
রয়েছেন;[1],1
ন্যায়-পরায়ণদেরকে,1
মিসরীয়,1
শীঘ্রতা-প্রিয়।[1][1],1
নিয়ম-সূত্রে,1
(মাসদার/ক্রিয়ামূল)।,1
করায়ো,1
মুয়াসসার](৪),1
"নিয়ম-নীতি,",1
প্রয়োজনমুক্ত।,1
বিষয়সমূহ),1
"দাঁড়ায়),",1
চালিয়েছে।,1
উবায়দা,1
আয়ত্বাধীন;,1
দিয়েছিল),1
দরিয়াগুলো,1
বায়াত,1
(ইয়াতীমরা),1
ন্যায়বিচারকারীদের,1
এখতিয়ারভুক্ত।’’[2],1
হয়েছেও,1
আয়ত্বের,1
নয়?’[1],1
আয়কাবাসীরাও,1
নয়না;[1],1
"ইয়াগূছ,",1
ইয়াকূবের।[1],1
অনুয়াযী,1
"ভিসিয়ার,",1
সময়কাল।,1
"বিনয়াবনত,",1
ভয়শূন্য।,1
হয়েছে।(সহীহ,1
হয়েছেই।,1
দারোয়ানরা,1
"হয়েছিল,)",1
"ত্বাবারিয়্যাহ,",1
"আত্মীয়স্বজন,",1
ক্বায়িমকারী,1
মেয়ে*,1
পাঠিয়েছিলাম;[1],1
শরিয়তের,1
"আদায়কারীদের,-তাফসীরে",1
অতিথিসেবাপরায়ণতা,1
দিয়েছি।-তাফসীরে,1
রয়েছ।’[1][1],1
"যন্ত্রণাদায়ক,",1
বেরিয়েছিল-,1
নাদওয়াহ’,1
স্থায়ীত্বের,1
বয়ঃজ্যেষ্ঠদের,1
সম্মানীয়),1
(অভিপ্রায়),1
বেরিয়েই,1
"একগুঁয়েমি,",1
"রয়েছে,[1]",1
য়্যাজূজ,1
‘প্রিয়,1
"চালিয়েছ,",1
আওয়াজই,1
বানিয়েছে?,1
রয়েছি’।,1
দিয়েছি[2],1
দীর্ঘস্থায়ী।’[1],1
আয়াতটি।তাফসীরে,1
"ডুবিয়েছি,",1
‘ইয়াকূবিয়াহ’,1
"ইয়াসা‘আ,",1
যোগ্যতায়,1
করিয়েই,1
সম¦বয়,1
আত্তাওয়াযু,1
দুনিয়াই,1
আওয়াজ*,1
"সম্প্রদায়),[1]",1
পানীয়;[2],1
বিজয়ী।তাফসীরে,1
মায়েদাঃ,1
চড়িয়েছে;,1
হুদাইবিয়াতেই,1
‘ইল্লিয়ীনে,1
খেয়ে),1
আত্মীয়-অনাত্মীয়ের,1
যায়নি;,1
অনিয়ম,1
কিয়দংশ।,1
উদয়াচলও,1
মু’আবিয়া,1
য়্যাসীরা’,1
জোড়ায়।[1][1],1
খেয়েছেন?,1
ইয়াযিদী,1
দিয়েছ।[3],1
পছন্দীয়,1
‘নায়েলা’,1
‘তূওয়া’,1
বদলিয়ে,1
(জরায়ুতে)।,1
মুদ্রা-ব্যবসায়ীর,1
সময়ে[5],1
অসৎকর্মপরায়ণ।[2],1
"বাড়ায়,",1
অস্থিরতায়,1
বাঞ্ছনীয়ও।,1
কর-নিশ্চয়ই,1
অদ্বিতীয়বাদ,1
নি‘য়ামাতের,1
"ইয়াকূব,",1
বয়সকালের,1
ময়দানের।তাফসীরে,1
(হুদাইবিয়ায়),1
হয়েছে।যাতে,1
"হয়,)",1
‘বেরিয়ে,1
দ্রুততাপ্রিয়,1
দয়াতে,1
বিনিময়কালে,1
ওয়াযের,1
"ইয়ামামা,",1
আল্লাহওয়ালাদের,1
শনিবারওয়ালাদেরকে,1
বিছিয়েছেন,1
হয়।(চ),1
ন্যয়ভিত্তিক।,1
বিষয়কেই,1
"তৃতীয়াংশ,[3]",1
"মাত্রায়,",1
মহিমময়;,1
ওয়ারেসগণের,1
সাময়িকভাবে।,1
"দেওয়া,)",1
বয়কটের,1
"ইঞ্জিনিয়ার,",1
নিষ্ক্রিয়য়,1
জায়গা)কেই,1
জুয়াকে,1
অসীয়াতকারীর,1
বিনয়ভাব,1
(অস্থায়ী),1
দিয়েছেন।’’,1
ঘোড়-সওয়ার,1
"উপায়ে,",1
তাওয়াক্কুলকারীরা,1
উবায়ের,1
"প্রিয়পাত্র,",1
(সদয়),1
(ইখতিয়ারে)।,1
‘ইয়াযীদিয়্যাহ’,1
ঘূর্ণিবায়ু(১),1
হয়েছিল?-তাফসীরে,1
দিয়েছি।[6],1
হয়)এর,1
হয়েছিল---।’’,1
"বেপরোয়া,",1
হয়।)তাফসীরে,1
"কাটিয়েছ,-তাফসীরে",1
পানীয়।[1],1
অবস্থায়[1],1
লাগোয়া,1
অতিশোয়ক্তির,1
যয়ীফাহ,1
রয়েছ?’,1
বিয়েও,1
বায়ান]তাফসীরে,1
যাতায়াতকারীকে,1
বুঝিয়েছেন।(বিস্তারিত,1
বিষয়-সম্পত্তিতে,1
সওয়ারীকে,1
বজায়ে,1
দিয়েছিলেন।[3],1
(হায়াত),1
বিলায়াতে,1
রয়েছে।(বুখারীঃ,1
দেয়।’-তাফসীরে,1
প্রতিমালয়,1
দয়াবান!),1
নয়।’[1][1],1
"জরায়ু,",1
বুঝিয়েছেন;,1
সাফা-মারওয়া,1
(অনায়াসলব্ধ,1
সৎকর্মপরায়ণরা,1
সৎকর্মপরায়ণ;,1
বরকতময়;,1
গিয়েছিল।’,1
(সমূদয়),1
ন্যায়বান,1
উচ্চবংশীয়া,1
জুব্বা-পাগড়ী-ওয়ালারাও,1
‘রুবয়ুল,1
১৪১আয়াত)[4],1
অপ্রাপ্তবয়স্ক,1
বানিয়েছে।[5],1
‘কিমিয়া’,1
‘ফাওয়াহিশ’,1
দুঃখ-দুশ্চিন্তায়,1
হয়।أسود,1
পায়ুদ্বার,1
ওয়াস্তেই,1
বানিয়েছে’?,1
"তদনুযায়ী,",1
তাওয়াক্কুলকারীদেরকে,1
ভক্তি-ভালবাসায়,1
হারিয়েছে?’,1
"নিয়মাধীন,",1
বিষয়াসক্তি,1
নয়।’[2],1
(মর্যাদায়),1
জাষিয়াহ,1
ক্ষণস্থায়িত্ব,1
সুফিয়ানের),1
ডাঙ্গায়,1
জামরায়),1
বিজয়কেই,1
পাষাণ-হৃদয়ের,1
দান-খয়রাতের,1
ভয়শূন্যতার,1
(বিপর্যয়ের),1
(নায়েব),1
ব্যস্ততায়,1
দেওয়া’-এর,1
(মিশিয়ে),1
জ্ঞানময়।[1],1
যবাইয়ের,1
বাধিয়ে,1
(বিষয়ের,1
কামাইয়ের,1
শয়তানকেও,1
চিরস্থায়ী’।,1
হয়।’[1],1
আয়াতে)ও,1
পায়।(১),1
(ক্রিয়াবিশেষ্য)।,1
ইন্দ্রিয়।,1
রুবুবিয়্যাতের,1
আফ্ওয়া,1
বিজয়ও,1
মরিচায়,1
হয়েছ।[1][1],1
মানব-সম্প্রদায়!,1
অনুযায়ী।(ছ),1
‘বিচার-ফায়সালার,1
ইয়াসীন।,1
বিজয়সমূহকে,1
দিয়েছিলাম;[1],1
"(অপরাজেয়),",1
"তায়াম্মুম,",1
ওয়াহীই,1
ফিরিয়েও,1
‘আওলিয়া’,1
দেউলিয়া),1
নুইয়ে,1
পাঠিয়েছে);,1
পর্যায়সমূহ,1
হয়েছি।),1
যয়তুনের),1
দেয়*।,1
হয়েছিল।’’,1
‘‘দুনিয়ায়,1
ক্রিয়া-কলাপের,1
"পর্যায়ে,",1
"দিয়েছেন,[1]",1
"শয়তানদেরকে,",1
নয়-ছয়,1
বানিয়েছিলেন।’’,1
করুণায়),1
চেয়েছিলে।(১),1
খিয়ানাতকৃত,1
সম্বন্ধীয়,1
চাওয়াতে,1
আয়ত্ত্ব,1
“ইয়াহুদীরা,1
(ভুয়ো,1
নদী-নালায়,1
বিছানায়।,1
সৃষ্টি-অবয়বে,1
(রাযিবয়াল্লাহু,1
"হয়(১),(১)",1
(য়্যাগূস),1
মেয়াদটি,1
পৌছিয়ে,1
টানিয়ে,1
দোলনায়(১),1
নয়শ’,1
দিয়েছেন;[1],1
আহবায়ক।,1
দাঁড়িয়েছিল।তাফসীরে,1
সীমানায়),1
জুয়াতেও,1
"হুরায়রা,",1
জীবদ্দশায়),1
খাওয়া-পরার।তাফসীরে,1
ওয়াদা-অঙ্গীকারের;,1
ছায়াগুলোও।[সাজদাহ],1
(পরাজয়ের),1
হেদায়াতকে,1
সময়)।,1
দয়ালুও।[2][1],1
গ্রহণীয়;,1
পলায়ন-প্রবণতাই,1
তাবেয়ীর,1
কিয়াসকে,1
সম্পর্কীয়দের,1
"সময়গুলিতে,",1
নিশ্চয়তার,1
প্রচন্ডতায়,1
দয়ালু।তাফসীরে,1
‘ত্বাইয়্যিব’,1
(জেলখানায়,1
বিধেয়র,1
(ভুলিয়ে-ভালিয়ে),1
"শরীয়তের,",1
কল্যাণময়।[1],1
হয়নি।-তাফসীরে,1
পেয়েছি;,1
উদয়স্থলের।,1
দয়াবশতঃ,1
দাপটওয়ালারা,1
"নির্ণয়,",1
হয়েছি।[2],1
"নির্মম-হৃদয়,",1
নেয়নি?,1
হয়।)[3],1
শোয়ার,1
"শওয়াল,",1
জায়গাকেই,1
ধোওয়ায়,1
"হাওয়াকে,",1
দিয়েছিলেন?’,1
"ইয়াহইয়াকে,",1
সময়-জ্ঞান,1
হয়েছে।)[3],1
পাপাচারীপরায়ণ।,1
"আশ’আরিয়্যীন,",1
